@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
625,'2019/09/19 12:27:01:949',4,-16777216,-16710656,-16381690,-15855090,-15394795,-15460332,-15723247,-10525854,-7366760,-7234145,-16776960,-16579070,-15789554,-14605280,-14078937,-14473182,-14999525,-10460832,-6117978,-5919313,-16710912,-16118520,-14868710,-13224142,-12697541,-13487058,-14210268,-10658726,-5066573,-4604480,-16513278,-15592434,-13750743,-12172222,-11777723,-12829641,-13618645,-11185070,-4343364,-3552561,-15526897,-14934761,-12435396,-10594989,-9741484,-10530745,-11713476,-10529456,-4477006,-3092779,-9542043,-13290963,-9941690,-8168369,-7642542,-6919335,-6327713,-6063766,-6391444,-7047829,-6779508,-6911864,-6188144,-1912108,-2702139,-4809319,-8429483,-8956344,-9021879,-12109776,-8556438,-3555134,-395784,-65794,-66050,-6646371,-14213341,-14740465,-14608366,-14278113,-9345184,-2041382,-592652,-258,-65797,-198671,-3423553,-9015697,-14343900,-15396331,-5330515,-3949120,-987666,-65794,-790553,-9670002,-9733724,-10063208,-10590072,-10788750,0.67
626,'2019/09/19 12:27:01:982',4,-16777216,-16710656,-16381690,-15855090,-15394795,-15460332,-15723247,-10525854,-7366760,-7234145,-16776960,-16579070,-15789554,-14605280,-14078937,-14473182,-14999525,-10460832,-6117978,-5919313,-16710912,-16118520,-14868710,-13224142,-12697541,-13487058,-14210268,-10658726,-5066573,-4604480,-16513278,-15592434,-13750743,-12172222,-11777723,-12829641,-13618645,-11185070,-4343364,-3552561,-15526897,-14934761,-12435396,-10594989,-9741484,-10530745,-11713476,-10529456,-4477006,-3092779,-9542043,-13290963,-9941690,-8168369,-7642542,-6919335,-6327713,-6063766,-6391444,-7047829,-6779508,-6911864,-6188144,-1912108,-2702139,-4809319,-8429483,-8956344,-9021879,-12109776,-8556438,-3555134,-395784,-65794,-66050,-6646371,-14213341,-14740465,-14608366,-14278113,-9345184,-2041382,-592652,-258,-65797,-198671,-3423553,-9015697,-14343900,-15396331,-5330515,-3949120,-987666,-65794,-790553,-9670002,-9733724,-10063208,-10590072,-10788750,0.67
627,'2019/09/19 12:27:02:015',4,-16777216,-16710912,-16381691,-15855090,-15394796,-15525868,-15657711,-10525854,-7367016,-7234145,-16776960,-16579070,-15789555,-14605280,-14078937,-14473438,-14999525,-10395295,-6117978,-5853777,-16710912,-16118520,-14868710,-13289677,-12632261,-13487058,-14210268,-10658725,-5066317,-4604480,-16513278,-15592690,-13816278,-12237759,-11712187,-12829642,-13618645,-11119278,-4343363,-3552561,-15526897,-14934761,-12500931,-10594990,-9610412,-10465209,-11582148,-10398127,-4542799,-3092781,-9542044,-13225427,-9744826,-8102576,-7577006,-6853799,-6327712,-6129303,-6391443,-7113366,-6713971,-6977400,-6188143,-1911852,-2636346,-4875112,-8363690,-9022137,-9350330,-12504276,-8490902,-3555134,-461320,-65794,-131587,-6646628,-14213341,-14740465,-14345451,-14475234,-9279648,-2041382,-592652,-258,-65797,-198671,-3423809,-9081234,-14343900,-15396075,-5330515,-3949120,-987666,-65794,-790554,-9670002,-9733724,-10128745,-10590072,-10854542,0.67
628,'2019/09/19 12:27:02:049',4,-16777216,-16710656,-16381690,-15789554,-15394539,-15460332,-15657455,-10525597,-7432296,-7234145,-16776960,-16579069,-15724018,-14605280,-14078937,-14473439,-14933989,-10395295,-6117978,-5919313,-16710912,-16118520,-14868966,-13224141,-12632260,-13487058,-14144475,-10658725,-5066317,-4604480,-16513278,-15592434,-13750742,-12172222,-11712187,-12764106,-13618645,-11119277,-4343363,-3552561,-15526897,-14869224,-12435395,-10398382,-9478827,-10333881,-11385282,-10266798,-4608592,-3158573,-9476507,-12962769,-9416632,-7971247,-7576493,-6788263,-6327712,-6129560,-6391187,-7113622,-6713971,-6977400,-6188142,-1977645,-2570810,-5072492,-8429226,-9087673,-9678781,-13030105,-8556438,-3555134,-395784,-65794,-131586,-6646628,-14213341,-14740465,-14082536,-14606561,-9345184,-2041382,-592652,-258,-65797,-198671,-3423808,-9081234,-14343900,-15330538,-5330259,-3949120,-987665,-65794,-790554,-9670002,-9733724,-10063208,-10590072,-10854542,0.67
629,'2019/09/19 12:27:02:082',4,-16777216,-16710912,-16381690,-15855090,-15394795,-15525868,-15723247,-10525854,-7367016,-7234145,-16776960,-16513534,-15724018,-14605280,-14078937,-14473438,-14999525,-10460832,-6117978,-5919313,-16710912,-16118520,-14868966,-13289678,-12632261,-13487057,-14210268,-10658726,-5131853,-4670016,-16513278,-15592434,-13816278,-12172222,-11712443,-12764105,-13618645,-11119278,-4343363,-3552561,-15526897,-14869225,-12435395,-10201518,-9347499,-10268088,-11253696,-10201261,-4608594,-3093037,-9476508,-12568783,-9153975,-7970990,-7445164,-6788263,-6261919,-6195352,-6391187,-7179159,-6713971,-6977144,-6122607,-2043695,-2636604,-5269871,-8495276,-9087930,-10270660,-13489884,-8490902,-3555134,-461320,-65794,-131586,-6646628,-14213341,-14740209,-13950694,-14738146,-9279392,-1975846,-592652,-258,-65797,-198671,-3423809,-9081234,-14344156,-15264746,-5330515,-3949120,-987409,-65794,-790554,-9735538,-9733724,-10063208,-10590072,-10854542,0.67
630,'2019/09/19 12:27:02:115',4,-16777216,-16710912,-16381690,-15855090,-15394795,-15525868,-15723247,-10525854,-7367016,-7234145,-16776960,-16513534,-15724018,-14605280,-14078937,-14473438,-14999525,-10460832,-6117978,-5919313,-16710912,-16118520,-14868966,-13289678,-12632261,-13487057,-14210268,-10658726,-5131853,-4670016,-16513278,-15592434,-13816278,-12172222,-11712443,-12764105,-13618645,-11119278,-4343363,-3552561,-15526897,-14869225,-12435395,-10201518,-9347499,-10268088,-11253696,-10201261,-4608594,-3093037,-9476508,-12568783,-9153975,-7970990,-7445164,-6788263,-6261919,-6195352,-6391187,-7179159,-6713971,-6977144,-6122607,-2043695,-2636604,-5269871,-8495276,-9087930,-10270660,-13489884,-8490902,-3555134,-461320,-65794,-131586,-6646628,-14213341,-14740209,-13950694,-14738146,-9279392,-1975846,-592652,-258,-65797,-198671,-3423809,-9081234,-14344156,-15264746,-5330515,-3949120,-987409,-65794,-790554,-9735538,-9733724,-10063208,-10590072,-10854542,0.67
631,'2019/09/19 12:27:02:149',4,-16776960,-16710912,-16381690,-15789554,-15394539,-15460332,-15657455,-10525854,-7432296,-7234145,-16776960,-16579070,-15724018,-14539744,-14078937,-14407902,-14999525,-10460832,-6183515,-5853777,-16710656,-16118520,-14868710,-13224141,-12697796,-13421522,-14210267,-10658725,-5066317,-4604480,-16513278,-15592434,-13750742,-12172223,-11712187,-12764105,-13618645,-11053741,-4343363,-3552561,-15526897,-14869224,-12304323,-9939118,-9216427,-10136758,-11122624,-10201261,-4543057,-3026987,-9476507,-11846345,-8891061,-8036527,-7248299,-6722726,-6261662,-6261145,-6456979,-7179415,-6779507,-6977401,-6188399,-2175281,-2702654,-5270128,-8560812,-9285052,-11650513,-13818335,-8556182,-3555134,-395784,-65794,-66050,-6646628,-14213341,-14740465,-13884642,-14804197,-9279648,-1975846,-592652,-258,-65797,-198671,-3423809,-9081490,-14343900,-15264490,-5330515,-4014656,-987409,-65794,-790553,-9670002,-9733724,-10128744,-10590072,-10854542,0.67
632,'2019/09/19 12:27:02:182',4,-16776960,-16710912,-16381690,-15789554,-15394539,-15460332,-15657455,-10525854,-7432296,-7234145,-16776960,-16579070,-15724018,-14539744,-14078937,-14407902,-14999525,-10460832,-6183515,-5853777,-16710656,-16118520,-14868710,-13224141,-12697796,-13421522,-14210267,-10658725,-5066317,-4604480,-16513278,-15592434,-13750742,-12172223,-11712187,-12764105,-13618645,-11053741,-4343363,-3552561,-15526897,-14869224,-12304323,-9939118,-9216427,-10136758,-11122624,-10201261,-4543057,-3026987,-9476507,-11846345,-8891061,-8036527,-7248299,-6722726,-6261662,-6261145,-6456979,-7179415,-6779507,-6977401,-6188399,-2175281,-2702654,-5270128,-8560812,-9285052,-11650513,-13818335,-8556182,-3555134,-395784,-65794,-66050,-6646628,-14213341,-14740465,-13884642,-14804197,-9279648,-1975846,-592652,-258,-65797,-198671,-3423809,-9081490,-14343900,-15264490,-5330515,-4014656,-987409,-65794,-790553,-9670002,-9733724,-10128744,-10590072,-10854542,0.67
633,'2019/09/19 12:27:02:215',4,-16776960,-16710656,-16381690,-15789554,-15394539,-15460332,-15723247,-10525854,-7432553,-7234145,-16776960,-16579069,-15724018,-14539744,-14078937,-14473182,-14999525,-10460832,-6117978,-5919313,-16710912,-16118776,-14868710,-13224141,-12632260,-13487057,-14210267,-10658725,-5066573,-4604480,-16447742,-15526897,-13750742,-12172222,-11712187,-12829641,-13618644,-11119533,-4343363,-3552561,-15526897,-14869225,-12304323,-9938862,-9282219,-10268087,-11122625,-10266798,-4542800,-2960936,-9476507,-11649223,-8825525,-8036527,-7248042,-6656677,-6261661,-6261144,-6456980,-7441816,-6779507,-6977144,-6253936,-2306868,-2900033,-5467507,-8626863,-9219260,-12176084,-14147042,-8490646,-3555134,-395784,-65794,-131586,-6646628,-14213341,-14740465,-13884385,-14541027,-9279648,-1975846,-592652,-258,-65797,-198671,-3423809,-9015697,-14343643,-15264747,-5330515,-3949120,-987409,-65794,-790554,-9735538,-9733723,-10128744,-10590072,-10854543,0.67
634,'2019/09/19 12:27:02:249',4,-16777216,-16710912,-16381690,-15789554,-15394795,-15460332,-15723247,-10525854,-7432296,-7234145,-16776960,-16579070,-15789554,-14605280,-14078937,-14473438,-14999525,-10460832,-6117979,-5919313,-16710912,-16118776,-14868710,-13289678,-12632260,-13487057,-14210267,-10724262,-5066317,-4604480,-16513534,-15592689,-13750742,-12172222,-11777723,-12764105,-13618645,-11119533,-4343363,-3552561,-15592433,-14869225,-12304323,-10004397,-9413291,-10464952,-11319490,-10332590,-4477006,-2829350,-9542043,-11321029,-8825526,-7970991,-7116969,-6590884,-6261661,-6260887,-6456980,-7638936,-6779508,-6977400,-6385522,-2570297,-3163464,-5730936,-8758450,-9285052,-12636377,-14409957,-8556439,-3620670,-395784,-65794,-66050,-6646372,-14213341,-14674673,-13884127,-14278115,-9345185,-1975846,-592652,-258,-65797,-198671,-3423552,-9015698,-14212570,-15133416,-5395795,-3949120,-987666,-65794,-725017,-9670002,-9733724,-10063209,-10590072,-10854543,0.67
635,'2019/09/19 12:27:02:286',4,-16777216,-16710656,-16381691,-15789554,-15394795,-15460332,-15723247,-10460317,-7432296,-7299682,-16776960,-16579069,-15789554,-14605281,-14078937,-14473438,-14933989,-10395295,-6117978,-5853777,-16710912,-16118520,-14868710,-13289678,-12697796,-13487058,-14210268,-10658725,-5066317,-4604480,-16513534,-15592434,-13750743,-12172222,-11712187,-12829642,-13684180,-11119277,-4343363,-3552561,-15526897,-14869225,-12304323,-9938861,-9413291,-10530745,-11319746,-10332590,-4476749,-2763557,-9542043,-10992579,-8759734,-7905456,-7051177,-6525348,-6261661,-6260886,-6457237,-8098458,-6713971,-6977400,-6517109,-2702141,-3426893,-5994366,-8824500,-9482430,-13162205,-14673128,-8556182,-3555133,-395784,-65794,-131586,-6646629,-14213341,-14477550,-14015455,-14475750,-9279648,-1975846,-592652,-2,-65797,-198671,-3489345,-9081234,-14212314,-15067367,-5330259,-4014656,-987409,-65795,-790554,-9670002,-9733723,-10063208,-10590072,-10854543,0.67
636,'2019/09/19 12:27:02:316',4,-16777216,-16710656,-16381691,-15789554,-15394795,-15460332,-15723247,-10460317,-7432296,-7299682,-16776960,-16579069,-15789554,-14605281,-14078937,-14473438,-14933989,-10395295,-6117978,-5853777,-16710912,-16118520,-14868710,-13289678,-12697796,-13487058,-14210268,-10658725,-5066317,-4604480,-16513534,-15592434,-13750743,-12172222,-11712187,-12829642,-13684180,-11119277,-4343363,-3552561,-15526897,-14869225,-12304323,-9938861,-9413291,-10530745,-11319746,-10332590,-4476749,-2763557,-9542043,-10992579,-8759734,-7905456,-7051177,-6525348,-6261661,-6260886,-6457237,-8098458,-6713971,-6977400,-6517109,-2702141,-3426893,-5994366,-8824500,-9482430,-13162205,-14673128,-8556182,-3555133,-395784,-65794,-131586,-6646629,-14213341,-14477550,-14015455,-14475750,-9279648,-1975846,-592652,-2,-65797,-198671,-3489345,-9081234,-14212314,-15067367,-5330259,-4014656,-987409,-65795,-790554,-9670002,-9733723,-10063208,-10590072,-10854543,0.67
637,'2019/09/19 12:27:02:349',4,-16777216,-16710912,-16381690,-15789554,-15394795,-15460332,-15723247,-10525854,-7432552,-7234145,-16776960,-16513533,-15789554,-14605280,-14078937,-14407902,-14999525,-10460831,-6183515,-5919313,-16710912,-16118520,-14868710,-13224141,-12697797,-13487057,-14210268,-10658981,-5132109,-4604480,-16513278,-15592434,-13750742,-12172223,-11777724,-12764105,-13684181,-11119533,-4343364,-3552561,-15526897,-14869224,-12173251,-9938605,-9479083,-10530745,-11319746,-10332591,-4476492,-2697764,-9476507,-10664128,-8628405,-7839663,-6985384,-6459555,-6327453,-6195094,-6523030,-8492442,-6779508,-6977400,-6583414,-2833727,-3690322,-6125952,-8824757,-9942467,-13687777,-15001836,-8490902,-3555134,-395784,-65794,-66050,-6712164,-14213341,-14345708,-14212833,-14738922,-9279648,-1975846,-592652,-258,-65797,-198671,-3423808,-9015698,-14212314,-14738659,-5330259,-3949121,-987409,-65794,-790554,-9670002,-9733723,-10063208,-10590072,-10854543,0.67
638,'2019/09/19 12:27:02:383',4,-16776960,-16710912,-16381691,-15789554,-15394539,-15460332,-15723247,-10525854,-7432552,-7299681,-16776960,-16579070,-15789810,-14605280,-14078937,-14473438,-14999525,-10461088,-6183515,-5919313,-16710912,-16118520,-14868966,-13289677,-12632260,-13487057,-14210267,-10658726,-5066573,-4670016,-16513278,-15592434,-13816535,-12172222,-11777723,-12829641,-13618645,-11119534,-4343364,-3552561,-15526896,-14869225,-12173252,-9873069,-9478827,-10531001,-11385282,-10332591,-4345163,-2697507,-9476507,-10467264,-8496819,-7773614,-6919848,-6459298,-6393246,-6260630,-6654873,-8819607,-6714228,-6977400,-6780537,-2965570,-4019544,-6257795,-8890294,-10796746,-13818848,-15593458,-8556439,-3555390,-395784,-65794,-66050,-6646371,-14213341,-14213866,-14344419,-14804716,-9279648,-2041382,-592652,-258,-65797,-198671,-3423552,-9015697,-14146778,-14147037,-5396051,-3949120,-987666,-65794,-724761,-9670002,-9733724,-10128744,-10590072,-10854543,0.67
639,'2019/09/19 12:27:02:415',4,-16777216,-16710912,-16381690,-15789554,-15394796,-15525868,-15723247,-10460317,-7432297,-7299681,-16776960,-16579070,-15789554,-14605280,-14078937,-14473438,-14999525,-10395039,-6117978,-5853777,-16710912,-16118776,-14868966,-13224397,-12697797,-13487058,-14210268,-10593189,-5066317,-4604480,-16513278,-15592690,-13750742,-12172222,-11777724,-12829641,-13684181,-11053741,-4277827,-3552561,-15526897,-14934761,-12041667,-9872813,-9544619,-10465465,-11319745,-10332334,-4213319,-2697507,-9542300,-10204864,-8299441,-7642285,-6854312,-6393505,-6393245,-6260630,-7180703,-8884368,-6779764,-6977402,-6780794,-3031621,-4414560,-6520712,-9021879,-11716563,-13752799,-15725299,-8556438,-3555134,-461320,-65794,-131587,-6777958,-14278878,-14147816,-14344420,-14278886,-9345185,-2041382,-592652,-258,-65797,-198671,-3489345,-9081490,-14212571,-13292502,-5330259,-3949120,-987409,-65795,-790554,-9735538,-9733723,-10063208,-10590072,-10854799,0.67
640,'2019/09/19 12:27:02:449',4,-16777216,-16710912,-16381690,-15789554,-15394796,-15525868,-15723247,-10460317,-7432297,-7299681,-16776960,-16579070,-15789554,-14605280,-14078937,-14473438,-14999525,-10395039,-6117978,-5853777,-16710912,-16118776,-14868966,-13224397,-12697797,-13487058,-14210268,-10593189,-5066317,-4604480,-16513278,-15592690,-13750742,-12172222,-11777724,-12829641,-13684181,-11053741,-4277827,-3552561,-15526897,-14934761,-12041667,-9872813,-9544619,-10465465,-11319745,-10332334,-4213319,-2697507,-9542300,-10204864,-8299441,-7642285,-6854312,-6393505,-6393245,-6260630,-7180703,-8884368,-6779764,-6977402,-6780794,-3031621,-4414560,-6520712,-9021879,-11716563,-13752799,-15725299,-8556438,-3555134,-461320,-65794,-131587,-6777958,-14278878,-14147816,-14344420,-14278886,-9345185,-2041382,-592652,-258,-65797,-198671,-3489345,-9081490,-14212571,-13292502,-5330259,-3949120,-987409,-65795,-790554,-9735538,-9733723,-10063208,-10590072,-10854799,0.67
641,'2019/09/19 12:27:02:482',4,-16777216,-16710656,-16381691,-15789554,-15394539,-15460332,-15723247,-10460318,-7432552,-7299681,-16776960,-16579070,-15789554,-14605280,-14078937,-14473182,-14999525,-10460832,-6183515,-5919313,-16710912,-16118520,-14868966,-13289934,-12697797,-13487057,-14210267,-10658726,-5066317,-4604479,-16513278,-15592433,-13750742,-12172223,-11777723,-12829641,-13618645,-11119533,-4343363,-3552561,-15592689,-14869224,-11910337,-9807276,-9478827,-10399673,-11319489,-10332590,-4147269,-2697507,-9542815,-10007999,-8167855,-7445164,-6722726,-6327711,-6327452,-6194838,-7969447,-9014924,-6713971,-7043450,-6781051,-3163464,-4677990,-6652555,-9087673,-12636634,-14015713,-15067883,-8490901,-3555133,-395784,-65794,-66051,-6712165,-14213341,-14082021,-14147300,-13358811,-9279648,-1975846,-592652,-258,-65797,-198671,-3423809,-9015697,-14212570,-12437966,-5330514,-4014913,-921873,-65794,-790554,-9670002,-9733723,-10062952,-10590071,-10986129,0.67
642,'2019/09/19 12:27:02:515',4,-16777216,-16710912,-16381691,-15855090,-15394796,-15460332,-15657711,-10525854,-7432553,-7234145,-16776960,-16579070,-15789554,-14605281,-14078937,-14407646,-14999525,-10460832,-6183515,-5919313,-16710912,-16118776,-14868966,-13289677,-12632261,-13487057,-14144731,-10658726,-5066317,-4604480,-16513534,-15592690,-13816279,-12172222,-11777723,-12829641,-13618644,-11119534,-4343363,-3552561,-15526897,-14869225,-11779009,-9741740,-9478826,-10333880,-11253953,-10398126,-4080962,-2697507,-9477536,-9942207,-7970734,-7313578,-6591141,-6327711,-6261659,-6195095,-8955055,-9869719,-6779508,-7109243,-6846588,-3361100,-4941162,-6784655,-9350844,-13490913,-14278628,-13752796,-8556439,-3620926,-395784,-65794,-66050,-6646628,-14213085,-14015715,-14410472,-11715530,-9345184,-2041639,-592652,-258,-65797,-198671,-3423552,-9015697,-14080984,-11517894,-5396052,-3949120,-1053202,-65794,-724761,-9670002,-9733467,-10062951,-10590071,-11183508,0.67
643,'2019/09/19 12:27:02:548',4,-16777216,-16710912,-16381690,-15789554,-15394796,-15460332,-15723247,-10460060,-7432297,-7299681,-16776960,-16579070,-15789554,-14605280,-14078937,-14473182,-14999525,-10395039,-6117978,-5853777,-16710912,-16118776,-14868710,-13289678,-12697797,-13487058,-14210011,-10592933,-5066316,-4604480,-16513534,-15592689,-13750742,-12171967,-11777724,-12829641,-13618645,-11053741,-4277827,-3552561,-15526897,-14869224,-11647936,-9807276,-9544619,-10465208,-11319745,-10529455,-3949374,-2697507,-9478051,-9679550,-7905198,-7182249,-6525348,-6393503,-6261402,-6458009,-9677490,-10790307,-6714228,-7175037,-6781309,-3558737,-5204336,-7113364,-9942211,-13884898,-14738921,-12043464,-8556438,-3555134,-395784,-65794,-131586,-6777957,-14015963,-14081506,-14542058,-10071736,-9279648,-2041382,-592652,-258,-65797,-198671,-3489345,-9015698,-13752021,-10926273,-5396051,-4014657,-987409,-65794,-790554,-9735538,-9733467,-10062951,-10589815,-11512730,0.67
644,'2019/09/19 12:27:02:582',4,-16777216,-16710912,-16381690,-15789554,-15394796,-15460332,-15723247,-10460060,-7432297,-7299681,-16776960,-16579070,-15789554,-14605280,-14078937,-14473182,-14999525,-10395039,-6117978,-5853777,-16710912,-16118776,-14868710,-13289678,-12697797,-13487058,-14210011,-10592933,-5066316,-4604480,-16513534,-15592689,-13750742,-12171967,-11777724,-12829641,-13618645,-11053741,-4277827,-3552561,-15526897,-14869224,-11647936,-9807276,-9544619,-10465208,-11319745,-10529455,-3949374,-2697507,-9478051,-9679550,-7905198,-7182249,-6525348,-6393503,-6261402,-6458009,-9677490,-10790307,-6714228,-7175037,-6781309,-3558737,-5204336,-7113364,-9942211,-13884898,-14738921,-12043464,-8556438,-3555134,-395784,-65794,-131586,-6777957,-14015963,-14081506,-14542058,-10071736,-9279648,-2041382,-592652,-258,-65797,-198671,-3489345,-9015698,-13752021,-10926273,-5396051,-4014657,-987409,-65794,-790554,-9735538,-9733467,-10062951,-10589815,-11512730,0.67
645,'2019/09/19 12:27:02:615',4,-16777216,-16710912,-16381691,-15789553,-15394539,-15460332,-15723247,-10525854,-7432553,-7234145,-16776960,-16513534,-15789555,-14605280,-14078937,-14473182,-14999525,-10460832,-6183514,-5853777,-16710912,-16118520,-14868966,-13289678,-12632260,-13487058,-14144731,-10658726,-5131853,-4604480,-16513278,-15592690,-13816279,-12237758,-11712187,-12764105,-13618644,-11119533,-4343363,-3552561,-15526897,-14803689,-11844801,-10069676,-9807277,-10728122,-11713732,-10923441,-3883325,-2697506,-9610665,-9548221,-7773613,-6919591,-6393761,-6393758,-6261401,-7115682,-9872808,-11448493,-6779508,-7307137,-6716031,-4217182,-5731194,-7574174,-11257039,-13555676,-15396848,-10202805,-8556439,-3620926,-395784,-65794,-66050,-6646628,-13489620,-14081506,-14016486,-8494246,-9345185,-2041639,-592652,-258,-65797,-198671,-3423552,-8949905,-12634826,-10203322,-5396052,-3949119,-1053202,-65794,-724761,-9670002,-9733467,-10062951,-10524279,-12105898,0.67
646,'2019/09/19 12:27:02:648',4,-16777216,-16710912,-16381691,-15789553,-15394539,-15460332,-15723247,-10525854,-7432553,-7234145,-16776960,-16513534,-15789555,-14605280,-14078937,-14473182,-14999525,-10460832,-6183514,-5853777,-16710912,-16118520,-14868966,-13289678,-12632260,-13487058,-14144731,-10658726,-5131853,-4604480,-16513278,-15592690,-13816279,-12237758,-11712187,-12764105,-13618644,-11119533,-4343363,-3552561,-15526897,-14803689,-11844801,-10069676,-9807277,-10728122,-11713732,-10923441,-3883325,-2697506,-9610665,-9548221,-7773613,-6919591,-6393761,-6393758,-6261401,-7115682,-9872808,-11448493,-6779508,-7307137,-6716031,-4217182,-5731194,-7574174,-11257039,-13555676,-15396848,-10202805,-8556439,-3620926,-395784,-65794,-66050,-6646628,-13489620,-14081506,-14016486,-8494246,-9345185,-2041639,-592652,-258,-65797,-198671,-3423552,-8949905,-12634826,-10203322,-5396052,-3949119,-1053202,-65794,-724761,-9670002,-9733467,-10062951,-10524279,-12105898,0.67
647,'2019/09/19 12:27:02:682',4,-16776960,-16710912,-16381690,-15789554,-15394539,-15525868,-15657454,-10460061,-7432552,-7234145,-16776960,-16579070,-15789554,-14605280,-14013401,-14473438,-14999269,-10395039,-6117978,-5919313,-16710912,-16118776,-14868710,-13289677,-12632260,-13487058,-14144475,-10658469,-5066317,-4604480,-16513277,-15592689,-13750742,-12237758,-11777723,-12829641,-13618644,-11119277,-4343363,-3552561,-15526897,-14869224,-11975873,-10201005,-9938605,-10924987,-11910853,-11120049,-3883068,-2697507,-9807787,-9482428,-7707820,-6788261,-6262431,-6393501,-6261401,-7509926,-9608606,-11184807,-6779764,-7438725,-6650239,-4612197,-5994881,-7837861,-11716818,-13818591,-15068141,-9874353,-8490902,-3555134,-395784,-65794,-131586,-6777958,-13292241,-13884385,-13425120,-8362660,-9279392,-2041382,-592652,-258,-65797,-198671,-3489345,-8950161,-11977413,-10071736,-5330515,-4014657,-987409,-65795,-790554,-9670002,-9733467,-10062951,-10589816,-12303538,0.67
